Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
transformers-4-movie-collection-bluray-floor-sale-action,Transformers 4 Movie Collection,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,12.00,,true,true,,,,,93325818,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
trainspotting-bluray-floor-sale-comedy,Trainspotting,"",Little Movie Store,Media > Videos,"","Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,93358586,,,,false,,,,,,,comedy,blu-ray,,,,,,,,,,,lb,,,active
the-twilight-saga-new-moon-dvd-floor-sale-fantasy,The Twilight Saga: New Moon,"",Little Movie Store,Media > Videos,"","Fantasy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,93391354,,,,false,,,,,,,fantasy,dvd,,,,,,,,,,,lb,,,active
warcraft-bluray-floor-sale-fantasy,Warcraft,"",Little Movie Store,Media > Videos,"","Fantasy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,93555194,,,,false,,,,,,,fantasy,blu-ray,,,,,,,,,,,lb,,,active
tomorrow-bluray-floor-sale-action,Tomorrow,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,93620730,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
the-libertine-dvd-floor-sale-drama,The Libertine,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,93653498,,,,false,,,,,,,drama,dvd,,,,,,,,,,,lb,,,active
traitor-dvd-floor-sale-thriller,Traitor,"",Little Movie Store,Media > Videos,"","Floor Sale, Thriller",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,93686266,,,,false,,,,,,,thriller,dvd,,,,,,,,,,,lb,,,active
uhf-dvd-floor-sale-comedy,UHF,"",Little Movie Store,Media > Videos,"","Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,93751802,,,,false,,,,,,,comedy,dvd,,,,,,,,,,,lb,,,active
sully-bluray-floor-sale-drama,Sully,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,93882874,,,,false,,,,,,,drama,blu-ray,,,,,,,,,,,lb,,,active
the-lone-ranger-bluray-floor-sale-action,The Lone Ranger,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,93915642,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
season-of-the-witch-bluray-floor-sale-action,Season of the Witch,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,94931450,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
sex-and-the-city-dvd-floor-sale-comedy,Sex and the City,"",Little Movie Store,Media > Videos,"","Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,94964218,,,,false,,,,,,,comedy,dvd,,,,,,,,,,,lb,,,active
the-searchers-dvd-floor-sale-action,The Searchers,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,94996986,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
twilight-dvd-floor-sale-fantasy,Twilight,"",Little Movie Store,Media > Videos,"","Fantasy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95062522,,,,false,,,,,,,fantasy,dvd,,,,,,,,,,,lb,,,active
seal-team-six-the-raid-on-osama-bin-laden-dvd-floor-sale-action,Seal Team Six: The Raid on Osama Bin Laden,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95095290,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
oz-the-great-and-powerful-bluray-floor-sale-kids-family,Oz The Great and Powerful,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95128058,,,,false,,,,,,,kids-family,blu-ray,,,,,,,,,,,lb,,,active
star-trek-3-the-search-for-spock-dvd-floor-sale-sci-fi,Star Trek 3: The Search For Spock,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95160826,,,,false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
the-transporter-3-dvd-floor-sale-action,The Transporter 3,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95193594,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
in-the-name-of-the-king-a-dungeon-siege-tale-dvd-floor-sale-fantasy,In The Name of the King - A Dungeon Siege Tale,"",Little Movie Store,Media > Videos,"","Fantasy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95226362,,,,false,,,,,,,fantasy,dvd,,,,,,,,,,,lb,,,active
gone-with-the-wind-dvd-floor-sale-drama,Gone With the Wind,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95259130,,,,false,,,,,,,drama,dvd,,,,,,,,,,,lb,,,active
king-arthur-dvd-floor-sale-action,King Arthur,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95291898,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
out-of-africa-dvd-floor-sale-drama,Out of Africa,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95324666,,,,false,,,,,,,drama,dvd,,,,,,,,,,,lb,,,active
superman-returns-dvd-floor-sale-action,Superman Returns,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95357434,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
snow-white-the-huntsman-dvd-floor-sale-action,Snow White & The Huntsman,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95390202,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
snitch-dvd-floor-sale-action,Snitch,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95422970,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
hancock-bluray-floor-sale-action,Hancock,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,95455738,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
the-rite-bluray-floor-sale-horror,The Rite,"",Little Movie Store,Media > Videos,"","Floor Sale, Horror",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,05572090,,,,false,,,,,,,horror,blu-ray,,,,,,,,,,,lb,,,active
rise-of-the-guardians-bluray-floor-sale-kids-family,Rise of the Guardians,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,05998074,,,,false,,,,,,,kids-family,blu-ray,,,,,,,,,,,lb,,,active
super-8-bluray-floor-sale-action,Super 8,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,06260218,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
red-dawn-bluray-floor-sale-action,Red Dawn,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,06686202,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
the-ten-commandments-dvd-floor-sale-drama,The Ten Commandments,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,07112186,,,,false,,,,,,,drama,dvd,,,,,,,,,,,lb,,,active
the-prince-bluray-floor-sale-action,The Prince,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,07374330,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
premium-rush-bluray-floor-sale-action,Premium Rush,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,07570938,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
pulp-fiction-bluray-floor-sale-action,Pulp Fiction,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,07996922,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
public-enemies-bluray-floor-sale-thriller,Public Enemies,"",Little Movie Store,Media > Videos,"","Floor Sale, Thriller",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,08259066,,,,false,,,,,,,thriller,blu-ray,,,,,,,,,,,lb,,,active
richard-pryor-triple-feature-bluray-floor-sale-comedy,Richard Pryor Triple Feature,"",Little Movie Store,Media > Videos,"","Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,08717818,,,,false,,,,,,,comedy,blu-ray,,,,,,,,,,,lb,,,active
a-quiet-place-4k-floor-sale-horror,A Quiet Place,"",Little Movie Store,Media > Videos,"","Floor Sale, Horror",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,16.00,,true,true,,,,,09143802,,,,false,,,,,,,horror,4-k,,,,,,,,,,,lb,,,active
pearl-harbor-dvd-floor-sale-action,Pearl Harbor,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,09405946,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
taladega-nights-dvd-floor-sale-comedy,Taladega Nights,"",Little Movie Store,Media > Videos,"","Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,09831930,,,,false,,,,,,,comedy,dvd,,,,,,,,,,,lb,,,active
solo-a-star-wars-story-bluray-floor-sale-sci-fi,Solo: A Star Wars Story,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,10094074,,,,false,,,,,,,sci-fi,blu-ray,,,,,,,,,,,lb,,,active
rogue-one-a-star-wars-story-bluray-floor-sale-sci-fi,Rogue One: A Star Wars Story,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,10520058,,,,false,,,,,,,sci-fi,blu-ray,,,,,,,,,,,lb,,,active
the-pyramid-bluray-floor-sale-horror,The Pyramid,"",Little Movie Store,Media > Videos,"","Floor Sale, Horror",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,10749434,,,,false,,,,,,,horror,blu-ray,,,,,,,,,,,lb,,,active
steel-magnolias-dvd-floor-sale-drama,Steel Magnolias,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,11011578,,,,false,,,,,,,drama,dvd,,,,,,,,,,,lb,,,active
thor-ragnarok-bluray-floor-sale-action,Thor Ragnarok,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,11437562,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
thor-bluray-floor-sale-action,Thor,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,11929082,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
repo-men-bluray-floor-sale-action,Repo Men,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,12223994,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
the-princess-and-the-frog-bluray-floor-sale-kids-family,The Princess and the Frog,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,12781050,,,,false,,,,,,,kids-family,blu-ray,,,,,,,,,,,lb,,,active
the-princess-diaries-2-movie-collection-bluray-floor-sale-kids-family,The Princess Diaries - 2 Movie Collection,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,13043194,,,,false,,,,,,,kids-family,blu-ray,,,,,,,,,,,lb,,,active
the-rescuers-the-rescuers-down-under-dvd-floor-sale-kids-family,The Rescuers | The Rescuers Down Under,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,40035066,,,,false,,,,,,,kids-family,dvd,,,,,,,,,,,lb,,,active
taken-2-bluray-floor-sale-action,Taken 2,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,40297210,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
prince-of-persia-dvd-floor-sale-action,Prince of Persia,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,40788730,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
prometheus-bluray-floor-sale-sci-fi,Prometheus,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,41050874,,,,false,,,,,,,sci-fi,blu-ray,,,,,,,,,,,lb,,,active
war-bluray-floor-sale-action,War,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,41313018,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
riddick-trilogy-dvd-floor-sale-sci-fi,Riddick Trilogy,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,41575162,,,,false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
resident-evil-afterlife-bluray-floor-sale-action,Resident Evil: Afterlife,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,42033914,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
robin-hood-dvd-floor-sale-action,Robin Hood,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,43115258,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
ready-player-one-4k-floor-sale-sci-fi,Ready Player One,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,14.00,,true,true,,,,,43377402,,,,false,,,,,,,sci-fi,4-k,,,,,,,,,,,lb,,,active
petes-dragon-2016-bluray-floor-sale-kids-family,Pete's Dragon (2016),"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,43868922,,,,false,,,,,,,kids-family,blu-ray,,,,,,,,,,,lb,,,active
salt-bluray-floor-sale-action,Salt,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,43934458,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
real-steel-bluray-floor-sale-sci-fi,Real Steel,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,44425978,,,,false,,,,,,,sci-fi,blu-ray,,,,,,,,,,,lb,,,active
a-time-to-kill-dvd-floor-sale-drama,A Time to Kill,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,44688122,,,,false,,,,,,,drama,dvd,,,,,,,,,,,lb,,,active
stir-of-echoes-bluray-floor-sale-horror,Stir of Echoes,"",Little Movie Store,Media > Videos,"","Floor Sale, Horror",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,44950266,,,,false,,,,,,,horror,blu-ray,,,,,,,,,,,lb,,,active
tarzan-dvd-floor-sale-kids-family,Tarzan,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,45212410,,,,false,,,,,,,kids-family,dvd,,,,,,,,,,,lb,,,active
tangled-bluray-floor-sale-kids-family,Tangled,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,45540090,,,,false,,,,,,,kids-family,blu-ray,,,,,,,,,,,lb,,,active
taking-chance-dvd-floor-sale-drama,Taking Chance,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,46031610,,,,false,,,,,,,drama,dvd,,,,,,,,,,,lb,,,active
speed-racer-dvd-floor-sale-action,Speed Racer,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,46523130,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
rango-dvd-floor-sale-kids-family,Rango,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,46785274,,,,false,,,,,,,kids-family,dvd,,,,,,,,,,,lb,,,active
the-last-king-bluray-floor-sale-action,The Last King,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,47309562,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
star-wars-the-force-awakens-bluray-floor-sale-sci-fi,Star Wars The Force Awakens,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,25141498,,,,false,,,,,,,sci-fi,blu-ray,,,,,,,,,,,lb,,,active
django-unchained-dvd-floor-sale-action,Django Unchained,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,25174266,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
the-mummy-2017-bluray-floor-sale-action,The Mummy (2017),"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,25436410,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
ted-bluray-floor-sale-comedy,Ted,"",Little Movie Store,Media > Videos,"","Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,25731322,,,,false,,,,,,,comedy,blu-ray,,,,,,,,,,,lb,,,active
the-sound-of-music-bluray-floor-sale-musical,The Sound of Music,"",Little Movie Store,Media > Videos,"","Floor Sale, Musical",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,25796858,,,,false,,,,,,,musical,blu-ray,,,,,,,,,,,lb,,,active
source-code-bluray-floor-sale-sci-fi,Source Code,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26059002,,,,false,,,,,,,sci-fi,blu-ray,,,,,,,,,,,lb,,,active
spaceballs-bluray-floor-sale-comedy,Spaceballs,"",Little Movie Store,Media > Videos,"","Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26321146,,,,false,,,,,,,comedy,blu-ray,,,,,,,,,,,lb,,,active
star-trek-the-wrath-of-khan-dvd-floor-sale-sci-fi,Star Trek The Wrath of Khan,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,26583290,,,,false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
star-trek-first-contact-dvd-floor-sale-sci-fi,Star Trek First Contact,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,26616058,,,,false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
the-sorcerer-and-the-white-snake-bluray-floor-sale-action,The Sorcerer and the White Snake,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26878202,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
the-sorcerers-apprentice-bluray-floor-sale-kids-family,The Sorcerer's Apprentice,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26910970,,,,false,,,,,,,kids-family,blu-ray,,,,,,,,,,,lb,,,active
star-trek-5-the-final-frontier-dvd-floor-sale-sci-fi,Star Trek 5: The Final Frontier,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,26976506,,,,false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
riverworld-dvd-floor-sale-sci-fi,Riverworld,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,27238650,,,,false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
spider-man-spider-man-2-full-screen-dvd-floor-sale-action,Spider-Man / Spider-Man 2 (Full Screen),"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,27271418,,,,false,,,,,,,action,dvd,,,,,,,,,,,lb,,,active
pans-labyrinth-dvd-floor-sale-foreign,Pan's Labyrinth,"",Little Movie Store,Media > Videos,"","Floor Sale, Foreign",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,27533562,,,,false,,,,,,,foreign,dvd,,,,,,,,,,,lb,,,active
the-terminator-dvd-floor-sale-sci-fi,The Terminator,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,27599098,,,,false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
red-riding-hood-bluray-floor-sale-horror,Red Riding Hood,"",Little Movie Store,Media > Videos,"","Floor Sale, Horror",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,27631866,,,,false,,,,,,,horror,blu-ray,,,,,,,,,,,lb,,,active
red-2-bluray-floor-sale-action,Red 2,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,27894010,,,,false,,,,,,,action,blu-ray,,,,,,,,,,,lb,,,active
peter-pan-peter-pan-2-bluray-floor-sale-kids-family,Peter Pan / Peter Pan 2,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,28156154,,,,false,,,,,,,kids-family,blu-ray,,,,,,,,,,,lb,,,active
rise-of-the-planet-of-the-apes-dvd-floor-sale-sci-fi,Rise of the Planet of the Apes,"",Little Movie Store,Media > Videos,"","Floor Sale, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,28188922,,,,false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
the-painted-veil-dvd-floor-sale-drama,The Painted Veil,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,28451066,,,,false,,,,,,,drama,dvd,,,,,,,,,,,lb,,,active
