Reason,Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Country (product.metafields.custom.country),Decade (product.metafields.custom.decade),Director (product.metafields.custom.director),Format (product.metafields.custom.format),Genres (product.metafields.custom.genres),Media condition (product.metafields.custom.media_condition),Runtime (min) (product.metafields.custom.runtime),Staff pick note (product.metafields.custom.staff_pick_note),Year (product.metafields.custom.year),Rental Availability (product.metafields.scf.avf),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target audience (product.metafields.shopify.target-audience),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
"no usable genre (Option1 Value 'Default Title', tags Blu-Ray, Formatted, Issue_Genre_Needed, Rental)",mr-brooks,Mr. Brooks,<p>This high-definition psychological thriller offers a gripping look into the dual life of a successful businessman with a deadly hidden addiction. The crisp picture quality and immersive audio enhance the intense atmosphere and suspenseful performances of the star-studded cast. It is a sophisticated addition to any collection for those who enjoy complex character studies and edge-of-your-seat drama.</p>,Blu-Ray,Media > Videos,,"Blu-Ray, Formatted, Issue_Genre_Needed, Rental",true,Genre,Default Title,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,191-BLRMRB-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781750734534_d2245204-986f-485c-b824-8723020a5b87.jpg?v=1788285136,1,191-BLRMRB-50-001A,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
"no usable genre (Option1 Value 'Default Title', tags Blu-Ray, Formatted, Issue_Genre_Needed, Rental)",conan-the-barbarian,Conan The Barbarian,"<p>A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Formatted, Issue_Genre_Needed, Rental",true,Genre,Default Title,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,191-BLRCON-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781749193748.jpg?v=1788285129,1,191-BLRCON-50-001A,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
"no usable genre (Option1 Value 'Default Title', tags Blu-Ray, Formatted, Issue_Genre_Needed, Rental)",conan-the-barbarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/1-1781749194546_e20f2126-b45f-4e62-9c57-0cdaefdf0a22.jpg?v=1788285129,2,191-BLRCON-50-001A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"no usable genre (Option1 Value 'Default Title', tags Blu-Ray, Formatted, Issue_Genre_Needed, Rental)",walking-tall,Walking Tall,<p>Experience this high-definition presentation of a modern action classic featuring crisp visuals and immersive audio quality. This physical disc includes behind-the-scenes bonus content and director commentary that provides a deeper look into the making of the film. It is a must-have addition for collectors who enjoy intense performances and gripping justice-driven storytelling.</p>,Blu-Ray,Media > Videos,,"Blu-Ray, Formatted, Issue_Genre_Needed, Rental",true,Genre,Default Title,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,191-BLRWAL-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781746490306_bb774abf-ae53-4099-984c-ca82020e0b13.jpg?v=1788285103,1,191-BLRWAL-50-001A,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
no Rental or Floor Sale tag — cannot tell which this is,it-happened-on-5th-avenue,It Happened on 5th Avenue,"<p>This heartwarming holiday comedy follows a group of unlikely squatters who find shelter in a boarded-up luxury mansion while the owners are away for the winter. The classic black-and-white film offers a charming blend of mid-century wit and a timeless message about the true meaning of generosity and family. Captured in high definition, this home media release is an essential addition for fans of vintage cinema and traditional Christmas storytelling.</p>",DVD,Media > Videos,,"Comedy, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,191-DVDITH-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781403752316_7a4ef69d-3b05-481a-8833-c9b448f2252d.jpg?v=1788285055,1,191-DVDITH-50-001A,false,,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,lb,,,active
"no usable genre (Option1 Value 'Default Title', tags Blu-Ray, Formatted, Issue_Genre_Needed, Rental)",the-black-room-vinegar-syndrome,The Black Room (Vinegar Syndrome),"<p>This mysterious fragrance captures a sophisticated and moody atmosphere through its deep, smoky notes and woody undertones. It offers a long-lasting, unisex appeal that is perfect for evening wear or making a bold impression. The sleek bottle design makes it a stylish addition to any collection for those who appreciate complex and darker scent profiles.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Formatted, Issue_Genre_Needed, Rental",true,Genre,Default Title,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,191-BLRTHB-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781396781968_3c33701b-b37d-4eca-9a6a-c49288a8601a.jpg?v=1788285019,1,191-BLRTHB-50-001A,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
no Rental or Floor Sale tag — cannot tell which this is,v-h-s-85,V/H/S/85,"<p>This cinematic collection delivers a brutal and immersive return to the found-footage genre, capturing the gritty aesthetic of the mid-eighties across five interconnected segments of terror. The high-definition transfer preserves the intentional analog distortion and visceral practical effects, making it a must-have for fans of retro-style horror and anthology storytelling. Explore a dark vision of the past through this unsettling journey into supernatural phenomena and human depravity.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Formatted, Horror, Issue_Rental_Or_Sale",true,Genre,Horror,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,191-BLRVH5-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781288751303_a65eedbe-b87b-4da6-a6ce-1df62307c874.jpg?v=1788284954,1,191-BLRVH5-50-001A,false,,,,,,,,,,,,,,horror,,,,,,,,,,,,,,lb,,,active
no Rental or Floor Sale tag — cannot tell which this is,hercules-extended-cut,Hercules Extended Cut,"<p>Experience the action in stunning high definition with this multi-disc set featuring both the theatrical and extended versions of the epic adventure. This collection includes disc formats for your home theater and a digital code for viewing on the go, along with exclusive behind-the-scenes bonus content. It is the perfect addition for fans of historical fantasy and large-scale cinematic battles.</p>",Blu-Ray,Media > Videos,,"Action, Blu-Ray, Formatted, Issue_Rental_Or_Sale",true,Genre,Action,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,191-BLRHER-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781285916062_4fa3737f-a3ed-4bd8-8df4-d8cf69351aa7.jpg?v=1788284935,1,191-BLRHER-50-001A,false,,,,,,,,,,,,,,action,,,,,,,,,,,,,,lb,,,active
no Rental or Floor Sale tag — cannot tell which this is,gamer-2-disc-special-edition-w-digital-copy,Gamer (2-Disc Special Edition w Digital Copy),<p>This two disc special edition features the complete high definition presentation and a standalone digital copy for viewing on multiple devices. The set includes a variety of behind the scenes documentaries and bonus footage that offer an immersive look into the film's production and visual effects. It is a perfect addition for collectors seeking the highest quality playback along with versatile portability for their media library.</p>,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Formatted, Issue_Rental_Or_Sale",true,Genre,Action,,,,,,,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,191-BLRGAM-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781285568538.jpg?v=1788284928,1,191-BLRGAM-50-001A,false,,,,,,,,,,,,,,action,,,,,,,,,,,,,,lb,,,active
no Rental or Floor Sale tag — cannot tell which this is,little-movie-club,Little Movie Club,,Supercycle,,Supercycle Plan,Supercycle product,false,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,false,true,,,,,75689978,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,archived
"no usable genre (Option1 Value 'Default Title', tags Floor Sale, Formatted, Issue_Genre_Needed, VHS)",cocktail,Cocktail,"<p>After being discharged from the Army, Brian Flanagan moves back to Queens and takes a job in a bar run by Doug Coughlin, who teaches Brian the fine art of bar-tending. Brian quickly becomes a patron favorite with his flashy drink-mixing style, and Brian adopts his mentor's cynical philosophy on life and goes for the money.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Issue_Genre_Needed, VHS",false,Genre,Default Title,,,,,,,,,0.0,shopify,deny,manual,4.00,,true,true,,,,,191-VHSCOC-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780417252482_e6c704e3-1e15-46c5-97c7-28ad82a4b17f.jpg?v=1788284857,1,191-VHSCOC-50-001A,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
"no usable genre (Option1 Value 'Default Title', tags Floor Sale, Formatted, Issue_Genre_Needed, VHS)",matilda,Matilda,<p>Experience a nostalgic journey with this classic family film preserved in its original home video format. The clamshell case protects a high-quality magnetic tape that brings the magical story of a gifted young girl and her extraordinary powers to life on any vintage player. This collectible piece is perfect for enthusiasts seeking the authentic warmth and analog charm of nineties cinema.</p>,VHS,Media > Videos,,"Floor Sale, Formatted, Issue_Genre_Needed, VHS",false,Genre,Default Title,,,,,,,,,0.0,shopify,deny,manual,3.00,,true,true,,,,,191-VHSMAT-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780179675733.jpg?v=1788284796,1,Matilda poster,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
no Rental or Floor Sale tag — cannot tell which this is,murderers-row,Murderers' Row,<p>This vintage home video release offers a classic cinematic experience for collectors and fans of retro media. The physical tape format provides a nostalgic viewing aesthetic characterized by the unique visual texture and charm of analog technology. It is an essential addition for those seeking to complete a library of mid-century adventure and action films.</p>,VHS,Media > Videos,,"Comedy, Formatted, Issue_Rental_Or_Sale, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,deny,manual,4.00,,true,true,,,,,191-VHSMUR-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780178305417.jpg?v=1788284782,1,Murderers' Row poster,false,,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,lb,,,active
"no usable genre (Option1 Value 'Default Title', tags Floor Sale, Formatted, Issue_Genre_Needed, VHS)",threes-trouble,THREE'S TROUBLE,<p>This vintage physical media release offers a nostalgic viewing experience for collectors of classic home entertainment. The tape comes in its original protective sleeve and features a full-length comedy presentation that captures the charm of analog video playback. It is a must-have addition for any enthusiast looking to complete their retro film library.</p>,VHS,Media > Videos,,"Floor Sale, Formatted, Issue_Genre_Needed, VHS",false,Genre,Default Title,,,,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,191-VHSTHR-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780177285764_61c332ef-422e-4459-a8cd-64d39c946594.jpg?v=1788284774,1,THREE'S TROUBLE poster,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
"no usable genre (Option1 Value 'Default Title', tags Floor Sale, Formatted, Issue_Genre_Needed, VHS)",company-man,Company Man,"<p>This suspenseful thriller follows a corporate professional who discovers a dark secret within his high-stakes workplace. Presented in its original physical format, this vintage tape offers a nostalgic viewing experience for collectors of nineties cinema and psychological dramas. The clamshell case preserves the striking cover art, making it a standout addition to any retro media library.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Issue_Genre_Needed, VHS",false,Genre,Default Title,,,,,,,,,0.0,shopify,deny,manual,4.00,,true,true,,,,,191-VHSCOM-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780177117823_11382533-d654-4b41-95c7-82aee7b19f42.jpg?v=1788284773,1,Company Man poster,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
no Rental or Floor Sale tag — cannot tell which this is,touch-and-go,Touch and Go,"<p>This vintage portable player features a built-in color screen and integrated speakers for a completely self-contained analog viewing experience. Its compact design and sturdy carrying handle make it easy to enjoy classic magnetic media tapes while traveling or relaxing at home. The intuitive tactile controls provide a nostalgic, hands-on feel for fans of retro technology and physical media collections.</p>",VHS,Media > Videos,,"Comedy, Formatted, Issue_Rental_Or_Sale, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,191-VHSTOU-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780176679684_ceec086d-f2d9-491d-849d-1120f67194cf.jpg?v=1788284770,1,Touch and Go poster,false,,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,lb,,,active
no Rental or Floor Sale tag — cannot tell which this is,hey-arnold-the-movie,Hey Arnold! The Movie,"<p>Release Year: 2002<br>
Director: Tuck Tucker<br>
Classic hand-drawn animation comes to life in this feature-length adventure where a group of neighborhood friends must work together to save their community from a greedy developer. This nostalgic piece of media is perfect for fans of nineties pop culture looking to complete their physical media collection. The story delivers heartwarming lessons on teamwork and urban preservation that remain relevant for viewers of all ages.</p>",VHS,Media > Videos,,"Formatted, Issue_Rental_Or_Sale, Kids & Family, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,191-NICHEY-N-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1779986144365_f0f2d10a-887c-47c1-a174-f91fd0bf2fa5.jpg?v=1788284766,1,Hey Arnold! The Movie poster,false,,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,lb,,,active
